run_folder,case_label,problem_index,ground_truth,predicted,correct,status
run-1-llama,noisy_half_text[typo] + half_diagram,348,285,199,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,364,74.85,65.90,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,365,23.9,10.3,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,420,8,10,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,432,8.246,Cannot be determined,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is centered at C with vertices V1 and V2 and foci F1 and F2.,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,441,$\frac{4}{5}$,3/5,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,447,$\frac{20}{29}$,20/29,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[typo] + half_diagram,449,$\frac{1}{x}$,1,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,x^2 + y^2 = 1,0,OK
run-1-llama,noisy_half_text[typo] + half_diagram,472,"(0,0)",B,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,1,140°,60 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,2,65°,50_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,3,55°,70,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,4,27°,36_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,7,45°,35_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,8,3cm,Unknown,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,9,6cm,18.0,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,10,72°,36_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,11,84°,60_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,14,55°,35_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,16,25°,50,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,17,65°,42_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,20,20°,140 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,22,62°,28_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,25,65°,50 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,26,12,8m,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,29,115°,unknown,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,30,60°,30_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,32,76°,52_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,34,80°,100 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,36,20°,0,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,37,25°,50_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,38,40°,70 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,40,50°,50_deg,1,OK
run-1-llama,noisy_text[numeric] + full_diagram,43,40°,30_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,44,9m,30_units,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,45,70°,35 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,46,110°,70_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,48,130°,100 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,49,100°,35_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,50,140°,50_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,53,55°,BFD,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,55,55°,70,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,56,40°,20,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,57,20°,20 degrees,1,OK
run-1-llama,noisy_text[numeric] + full_diagram,58,55°,90_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,59,50°,80 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,60,45°,135_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,64,40cm,200,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,72,8cm,16,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,73,140°,70_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,78,125°,70 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,79,16cm,32 units,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,81,25°,90_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,84,√{3},1.0,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,86,2√{3},2,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,88,128°,68 degrees,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[numeric] + full_diagram,95,30°,90_deg,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,99,64°,26 degrees,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,108,8m,8.0_units,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,109,40°,130,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,112,2.4,0.7,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,114,\frac{1}{2}cm^{2},1.0,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,115,4πcm,12 * radius,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,117,2√{2}cm,3.0 cm,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,119,240cm^{2},24.0_cm,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,120,9πcm^{2},25 * pi,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[numeric] + full_diagram,123,15π,Cannot be determined,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,128,4cm,6,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,132,10.2m,0.6 units,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,133,120m,80.0_m,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,149,\frac{20}{3},10.0_units,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,150,\frac{40}{7}m,7/3,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[numeric] + full_diagram,151,5.1,1.7,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,152,4m,2.1,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,153,1.5m,1.8,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,157,\frac{3}{5},4/5,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,198,60,60,1,OK
run-1-llama,noisy_text[numeric] + full_diagram,207,157.1,125.6,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,210,15,12,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[numeric] + full_diagram,211,38,38°,1,OK
run-1-llama,noisy_text[numeric] + full_diagram,223,\sqrt{7},√7,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[numeric] + full_diagram,239,8,23,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,243,1591,"The distance from Phoenix to Atlanta is 150x + 91 miles, where the total trip distance is 3482 miles. We can solve for x by setting 150x + 91 = 3482. Subtracting 91 from both sides gives 150x = 3391. Dividing by 150 gives x = 22.606666666666668. Therefore, the distance from Phoenix to Atlanta is 150 * 22.606666666666668 + 91 = 3391 + 91 = 3482 miles.",0,OK
run-1-llama,noisy_text[numeric] + full_diagram,257,15,12,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,264,60,10x,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,281,0.38,0.86,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,327,11.8,10.7,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,348,285,198,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,364,74.85,65.9,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,365,23.9,90.0,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,420,8,6,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[numeric] + full_diagram,432,8.246,√68,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[numeric] + full_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,y = -3,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,441,$\frac{4}{5}$,4/5,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,447,$\frac{20}{29}$,Cannot be determined,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,449,$\frac{1}{x}$,1,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,(x-1)^2 + (y-3)^2 = 6^2,0,OK
run-1-llama,noisy_text[numeric] + full_diagram,472,"(0,0)","0, 7",0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,1,140°,80,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,2,65°,50_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,3,55°,70 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,4,27°,36 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,7,45°,35 degrees,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,8,3cm,7.0_units,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,9,6cm,9 + 3 * sqrt(3),0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,10,72°,90,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,11,84°,36 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,14,55°,35 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,16,25°,50 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,17,65°,42_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,20,20°,140,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,22,62°,28 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,25,65°,50 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,26,12,22m,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,29,115°,50 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,30,60°,30_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,32,76°,52 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,34,80°,100 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,36,20°,Unknown,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,37,25°,50 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,38,40°,Cannot be determined,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,40,50°,50_deg,1,OK
run-1-llama,noisy_text[punctuation] + full_diagram,43,40°,30_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,44,9m,1.5,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,45,70°,35 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,46,110°,70 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,48,130°,100 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,49,100°,35_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,50,140°,50 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,53,55°,BFD,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,55,55°,3,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,56,40°,20 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,57,20°,20_deg,1,OK
run-1-llama,noisy_text[punctuation] + full_diagram,58,55°,90_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,59,50°,80_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,60,45°,135_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,64,40cm,200,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,72,8cm,8,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,73,140°,70,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,78,125°,70 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,79,16cm,16,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,81,25°,50,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,84,√{3},1.0,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,86,2√{3},2,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,88,128°,68,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,95,30°,90_deg,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,99,64°,26 degrees,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,108,8m,unknown,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,109,40°,130,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,112,2.4,0.7,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,114,\frac{1}{2}cm^{2},0.25 * Math.PI,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,115,4πcm,12,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,117,2√{2}cm,12,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,119,240cm^{2},119.80 cm^2,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,120,9πcm^{2},πr^2,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,123,15π,15π,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,128,4cm,6,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,132,10.2m,0.6 units,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,133,120m,60.0 m,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,149,\frac{20}{3},16.0_units,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,150,\frac{40}{7}m,7/3,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,151,5.1,20 units,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,152,4m,3.5,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,153,1.5m,1.8 units,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,157,\frac{3}{5},4/5,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,165,\frac{√{3}}{2},sin(B) = 1/2,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,198,60,60,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,207,157.1,157.1,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,210,15,12 units,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,211,38,38°,1,OK
run-1-llama,noisy_text[punctuation] + full_diagram,223,\sqrt{7},x = √7,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,239,8,7,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,243,1591,3482,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,257,15,16,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,264,60,10x,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,281,0.38,0.19,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,327,11.8,10.7,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,348,285,44,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,364,74.85,65.90,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,365,23.9,24.3,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,420,8,6 cm,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[punctuation] + full_diagram,432,8.246,5,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation is (x - (-3))² - (y - (-3))² = 50,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,441,$\frac{4}{5}$,4/5,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,447,$\frac{20}{29}$,20/29,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,449,$\frac{1}{x}$,1,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,The equation is (x-0)^2 + (y-0)^2 = 6^2,0,OK
run-1-llama,noisy_text[punctuation] + full_diagram,472,"(0,0)",A,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,1,140°,80 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,2,65°,50_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,3,55°,70,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,4,27°,36 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,7,45°,35_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,8,3cm,Unknown,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,9,6cm,Cannot be determined,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,10,72°,90_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,11,84°,36 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,14,55°,35 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,16,25°,50,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,17,65°,42°,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,20,20°,90 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,22,62°,28 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,25,65°,50_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,26,12,22m,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,29,115°,50,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,30,60°,30_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,32,76°,52 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,34,80°,100_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,36,20°,50 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,37,25°,50 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,38,40°,70_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,40,50°,50_deg,1,OK
run-1-llama,noisy_text[sentence] + full_diagram,43,40°,30_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,44,9m,30,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,45,70°,35 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,46,110°,70,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,48,130°,100 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,49,100°,35,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,50,140°,50,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,53,55°,BFD,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,55,55°,70,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,56,40°,20 degrees,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,57,20°,20 degrees,1,OK
run-1-llama,noisy_text[sentence] + full_diagram,58,55°,145,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,59,50°,80,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,60,45°,135,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,64,40cm,200 units,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,72,8cm,8,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,73,140°,70 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,78,125°,70 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,79,16cm,Cannot be determined,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,81,25°,90_deg,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,84,√{3},1.0,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,86,2√{3},BC,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,88,128°,68,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,95,30°,90 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,99,64°,26 degrees,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,108,8m,8.0_units,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,109,40°,130,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,112,2.4,0.7 units,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,114,\frac{1}{2}cm^{2},0.5,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,115,4πcm,6,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,117,2√{2}cm,3 cm,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,119,240cm^{2},576π,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,120,9πcm^{2},16π,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,123,15π,Cannot be determined,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,128,4cm,12,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,132,10.2m,12.0 units,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,133,120m,189.7_m,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,149,\frac{20}{3},10.0_units,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,150,\frac{40}{7}m,7/3,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,151,5.1,unknown,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,152,4m,1.677,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,153,1.5m,2.0 units,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,157,\frac{3}{5},4/5,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,198,60,The area of the triangle is 60.,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,207,157.1,628.3,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,210,15,16,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,211,38,38°,1,OK
run-1-llama,noisy_text[sentence] + full_diagram,223,\sqrt{7},0,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_text[sentence] + full_diagram,239,8,7,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,243,1591,3482 miles,0,OK
run-1-llama,noisy_text[sentence] + full_diagram,257,15,12 units,0,OK_AFTER_JSON_REPAIR
